name,address,access,remarks,latitude,longitude
namcoアルプラザ城陽店,城陽市富野荒見田112アルプラザ城陽4F,JR長池駅下車徒歩5分,,,
バッターボックス城陽,城陽市観音堂甲田55,JR長池駅下車徒歩10分,,,
アミュージアム木津川店,木津川市州見台1-1ガーデンモール木津川2F,JR平城山駅下車徒歩15分,前施設キッズサーカスの場所をそのまま引継いだ感じで2018年4月20日オープンキッズサーカス時代には無かった子供向けのキッズパークも併設,,
開放倉庫山城店,木津川市山城町椿井畑岡40-1,JR棚倉駅下車徒歩20分,UFOキャッチャーとパチスロのみ,,
ユーアイランド,木津川市木津町大字相楽小字城西15アルプラザ木津店2F,近鉄山田川駅下車すぐ,,,
モーリーファンタジー高の原店,木津川市相楽台1-1-1イオンモール高の原4F,近鉄高の原駅下車すぐ,地図によっては京都府と奈良県の県境にお店がある様に表示されるこのお店が存在するのは京都府側で奈良県ではないので注意,,
こどものひろばレインボーランド,長岡京市開田4-7-1イズミヤ長岡店2F,阪急長岡天神駅前すぐ,,,
あそVIVA,福知山市字堀下高田2346,JR・京都丹後鉄道福知山駅下車徒歩20分,福知山集中豪雨災害の影響で2014年8月17日から休業中だったが同年11月29日に再オープン。ただしメダルコーナーは復活されず廃止となった,,
AVIX福知山店,福知山市東羽合町149,JR・京都丹後鉄道福知山駅下車徒歩10分,2016年8月31日でゲームセンター部分は一旦休業、同年9月9日より2Fへ移動し再開2FへはプリクラとUFOキャッチャーのみの設置でそれ以外の機器は撤去された（ゲーセン跡地部分にはスターバックスコーヒーが2017年1月26日オープン）,,
モーリーファンタジー福知山店,福知山市岩井79-8イオン福知山店2階,京都丹後鉄道荒河かしの木台駅下車徒歩10分,旧：ファンタジーアイランド…,,
キッズワールド,舞鶴市伊佐津200-5さとうバザールタウン舞鶴店,JR・京都丹後鉄道西舞鶴駅下車徒歩3分,主にキャッチャー系と子供向けゲームのみだったが、2018年2月頃から艦これやチュウニズムが各2台ずつ導入されている。太鼓の達人1台、プリ機も数台有り。,,
ドライブインダルマ,舞鶴市字丸田822-1,京都丹後鉄道東雲駅下車徒歩40分,営業時間は早朝から夕方。店内にはジュークボックスやゲーム筐体なども置いてあるドライブイン的には今では貴重になったうどんやラーメン等の自販機が現役稼動している事でマニアの間では有名なお店,,
ナムコランドらぽーる店,舞鶴市南浜町12-8エール東舞鶴店3F,JR東舞鶴駅下車徒歩2分,主にキャッチャー系、子供向けカードゲームがゲーセン内外に多数台有り。プリ機は4台。太鼓の達人、シンクロニカ共に2台で1play200円設定。時期によりごく稀に変動有り。(2018年2月現在),,
マリンボウル,舞鶴市字北吸247,京都交通三宅団地下車すぐ,レゲーが放置されてる状態で中にはまともに遊べないゲームも有ったが後に撤去等が進み、ある程度整理はされたボウリングのレーンの半分は手書きレーンが残ってたが、これも今は壁で覆ってあり見る事は出来なくなった,,
ナムコランドミップル店,宮津市字浜町3012宮津シーサイドマートMipple5F,京都丹後鉄道宮津駅下車徒歩10分,ナムコ系列のお店,,
アミパラ京都南店,向日市森本町佃15-7,各社バス国道東土川下車すぐ,2014年7月4日オープン、多種多様の機種があり本格的なゲームセンターになっている,,
あひるのたまご八幡店,八幡市欽明台北3-1スーパーセンタームサシ八幡店2F,JR松井山手駅下車徒歩20分,,,
室内遊園レインボーランド,八幡市八幡一ノ坪23-1イズミヤ八幡店1F,京阪バス御幸谷下車徒歩5分,,,
キッズUSLANDファミレ八幡店,八幡市八幡源氏垣外1-4ファミレ八幡3F,京阪八幡駅下車徒歩20分,,,
ビービーカフェ八幡店,八幡市八幡南山76,2017年7月31日閉店インターネットカフェ以外にもパチスロ、ビリヤード、カラオケ、ダーツ、麻雀格闘倶楽部など設置していた,,,
ジョイパーク,相楽郡精華町精華台9-2-4アピタ精華台店西館2Ｆ,奈良交通バス光台一丁目または国立国会図書館前下車,,,
VIVACE久御山,久世郡久御山町大字森小字大内301イオンタウン久御山内,京阪バスジャスコ久御山前下車,2000年にオープンで久御山店はビバーチ1号店。同店はイオンモール久御山店内では無く、イオンタウンというイオンモールと隣接した場所にお店が有りますビバーチ久御山の店内1Fにはアンパンマン、バイキンマン、ドキンちゃんなど御影石で出来たベンチが設置されている（開業当時の運営会社がトムス・エンタテイメントだった）,,
モーリーファンタジー久御山店,久世郡久御山町森南大内156-1イオンモール久御山2F,,,,
ザ・インドアゲーム,大阪市旭区中宮5-6-19,大阪市営バス 中宮停留所より徒歩3分地下鉄谷町線 千林大宮駅より徒歩17分地下鉄谷町線･今里筋線 太子橋今市駅より徒歩20分,,,
G-pala あべの,大阪市阿倍野区阿倍野筋3-10-1あべのベルタ 2F,地下鉄谷町線 阿倍野駅より徒歩2分JR各線/地下鉄御堂筋線･谷町線 天王寺駅近鉄南大阪線 大阪阿部野橋駅より徒歩9分,,,
セガ あべのキューズモール,大阪市阿倍野区阿倍野筋1-6-1あべのキューズモール 3F,JR各線/地下鉄御堂筋線･谷町線 天王寺駅近鉄南大阪線 大阪阿部野橋駅より徒歩7分,,,
セガワールド アポロ,大阪市阿倍野区阿倍野筋1-5-31きんえいアポロビル 3F,JR各線/地下鉄御堂筋線･谷町線 天王寺駅近鉄南大阪線 大阪阿部野橋駅より徒歩5分,旧:ハイテクランドセガ アミューズメントシアター,,
タイトーFステーション あべのアポロ店,大阪市阿倍野区阿倍野筋1-5-31きんえいアポロビル 4F,旧:ASPA 4,,,
天王寺パスカ,大阪市阿倍野区阿倍野筋2-4-51,地下鉄谷町線 阿倍野駅より徒歩1分JR各線/地下鉄御堂筋線･谷町線 天王寺駅近鉄南大阪線 大阪阿倍野橋駅より徒歩5分,,,
アミュージアム 茶屋町店,大阪市北区茶屋町15-34,阪急各線 梅田駅より徒歩7分,旧:チルコポルト 茶屋町店:音ゲープリクラ多数,,
ゲームゼロ,大阪市北区梅田1-2-2大阪駅前第2ビル B1F,JR東西線 北新地駅より徒歩3分地下鉄四つ橋線 西梅田駅より徒歩5分,,,
サイバーシティ2B1,大阪市北区梅田1-2-2大阪駅前第2ビル B1F45,,,,
ハイスピード,大阪市北区梅田1-1-3大阪駅前第3ビル B1F,,,,
ロイヤル,大阪市北区梅田1-1-3大阪駅前第3ビル B1F,,,,
ハイテクランドセガ ミスト2,大阪市北区梅田1-11-4大阪駅前第4ビル B1F,地下鉄谷町線 東梅田駅より徒歩2分JR東西線 北新地駅より徒歩5分,,,
梅田ジョイポリス,大阪市北区角田町5-15HEP FIVE 8～9F,阪急各線 阪急梅田駅より徒歩2分地下鉄御堂筋線 梅田駅より徒歩4分JR各線 大阪駅より徒歩7分阪神本線 阪神梅田駅より徒歩7分,,,
タイトーFステーション 梅田店,大阪市北区曽根崎2-16-26曽根崎お初天神通り内,地下鉄谷町線 東梅田駅より徒歩2分,大和企業株式会社運営旧:タイトースペシャル,,
ラウンドワン 梅田店,大阪市北区小松原町4-16梅田ナナイロ 4～7F,地下鉄谷町線 東梅田駅より徒歩4分,,,
namco 梅田店,大阪市北区小松原町3-3OSビル 1～3F,旧:ナムコランド 梅田店,,,
monte50明大モンテカルロ,大阪市北区小松原4-27小松原MDビル 2F～4F阪急東中央通り内,,,,
梅田ABC,大阪市北区堂山町5-4阪急東通り商店街内,地下鉄谷町線 東梅田駅より徒歩6分,,,
クラブセガ 東梅田,大阪市北区堂山町9-28スプラウトビル 1F阪急東通り商店街内,大阪市営バス 大融寺町停留所より徒歩2分地下鉄谷町線 東梅田駅より徒歩9分,旧:ハイテクランドセガ 紫光,,
ゲームセンター コーハツ,大阪市北区天神橋2-2-21コーハツビル 1F,地下鉄谷町線･堺筋線 南森町駅JR東西線 大阪天満宮駅より徒歩2分,旧:チャレンジャーコーハツ店,,
ゲームプラザ OLYMPIA,大阪市北区天神橋4-10-18天神橋筋4丁目北商店街内,JR大阪環状線 天満駅より徒歩2分地下鉄堺筋線 扇町駅より徒歩4分,,,
ソユー ウエスタンシティ,大阪市此花区島屋6-2-61ユニバーサル・シティーウォーク大阪 3F,JRゆめ咲線 ユニバーサルシティ駅より徒歩1分,,,
セガ 今福,大阪市城東区今福東1-9-34,大阪市営バス/近鉄バス 今福大橋停留所より徒歩2分地下鉄長堀鶴見緑地線 今福鶴見駅より徒歩5分,旧:セガワールド 今福,,
ラウンドワンスタジアム 城東放出店,大阪市城東区今福南3-4-38,京阪本線/地下鉄長堀鶴見緑地線/JR各線 京橋駅JR学研都市線 放出駅より無料シャトルバス運行大阪市営バス 寝屋川大橋停留所より徒歩3分,,,
わくわくアミーゴ 今福ファミリータウン店,大阪市城東区今福東1-10-5イズミヤファミリータウン B1F,大阪市営バス/近鉄バス 今福大橋停留所より徒歩3分地下鉄長堀鶴見緑地線 今福鶴見駅より徒歩3分,,,
namco マグスミノエ 1号店,大阪市住之江区泉1丁目1番82号マグスミノエ 1F 西側,地下鉄四つ橋線/ニュートラム 住之江公園駅より徒歩7分,旧:ナムコランド すみのえ店旧々:プリッズ すみのえ,,
namcoマグスミノエ 2号店,大阪市住之江区泉1丁目1番82号マグスミノエ 1F 東側,法的には別店舗,,,
AXE,大阪市中央区難波1-1-3,地下鉄御堂筋線･千日前線 なんば駅/近鉄難波線 大阪難波駅より徒歩5分,,,
アミューズメント ニコニコ,大阪市中央区道頓堀1-6-12ニコービル 1F,地下鉄御堂筋線 なんば駅より徒歩7分,,,
アルカブース,大阪府大阪市中央区道頓堀1-6-9,u-san運営B1Fは道頓堀つりぼり,,,
タイトーステーション 難波店,大阪市中央区難波千日前15-12,南海各線/地下鉄御堂筋線 なんば駅より徒歩5分,電子マネー対応店,,
namco 戎橋店,大阪市中央区難波3-2-27,南海各線/地下鉄御堂筋線 なんば駅より徒歩5分,旧：JJ COINS なんば店,,
難波ヒルズ,大阪市中央区難波3-2-34,旧：アミューズメントアババ,,,
ラウンドワン 北心斎橋店,大阪市中央区南船場3-6-183F～11F,大阪市営バス 心斎橋停留所より徒歩3分地下鉄御堂筋線･長堀鶴見緑地線 心斎橋駅より徒歩5分,B1F～2FはACCESS 心斎橋店,,
ラウンドワンスタジアム 千日前店,大阪市中央区難波1-3-1,地下鉄御堂筋線･千日前線 なんば駅/近鉄難波線 大阪難波駅より徒歩5分,,,
メインストリート 千日前店,大阪市中央区千日前2-11-1,,2015年2月8日より改装休業→ダイコクドラッグになったが2015年8月現在移転先が決定し準備中とのこと,,
namco イオンモール鶴見緑地店,大阪市鶴見区鶴見4-17-1イオンモール鶴見緑地 4F,大阪市営バス 鶴見停留所より徒歩2分地下鉄長堀鶴見緑地線 今福鶴見駅/横堤駅より徒歩6分,旧:ナムコランド マジカルフィールド店,,
モーリーファンタジー 鶴見店,大阪市鶴見区鶴見4-17-1イオンモール鶴見緑地内 イオン鶴見店 3F,,,,
ゲームセンター ぎんが,大阪市天王寺区下味原町1-22,JR大阪環状線/近鉄各線 鶴橋駅より徒歩1分,,,
玉造ゲームセンター,大阪市天王寺区玉造元町14-2,大阪市営バス 真田山停留所より徒歩3分JR大阪環状線 玉造駅より徒歩6分,,,
ハイテクランド,大阪市天王寺区上本町6-3-31-130うえほんまちハイハイタウン 1F,大阪市営バス 上本町六丁目停留所より徒歩1分地下鉄谷町線･千日前線 谷町九丁目駅より徒歩3分近鉄大阪線･難波線 大阪上本町駅より徒歩4分,,,
タイトーステーション 大阪日本橋店,大阪市浪速区日本橋4-9-14,南海各線/地下鉄御堂筋線 なんば駅より徒歩12分,電子マネー対応店,,
アテナ 日本橋,大阪市浪速区難波中2-1-22,南海各線/地下鉄御堂筋線 なんば駅より徒歩5分,,,
セガ 難波アビオン,大阪市浪速区難波中2-3-15MMOビル B1F～3F,旧:ハイテクランドセガ アビオン,,,
namco なんばパークス店,大阪市浪速区難波中2-10-70なんばパークス 6F,旧:ナムコランド なんばパークス店,,,
大スター,大阪市浪速区難波中1-18-35,,,,
あみゅぱら,大阪市浪速区恵美須東3-5-16,地下鉄堺筋線 恵美須町駅より徒歩5分,旧:アルカディア2,,
ニュースター,大阪市浪速区恵美須東3-5-19,スマートボール専門,,,
かすが娯楽場,大阪市浪速区恵美須東3-2-19,地下鉄御堂筋線・堺筋線 動物園前駅より徒歩3分,ジャンジャン横町内アサヒビールの提灯が目印,,
レトロゲーセン　ザリガニ,大阪市浪速区恵美須東1-21-4,地下鉄堺筋線・阪堺電軌阪堺線 恵比須町駅より徒歩２分南海高野線今宮戎駅より徒歩約10分,旧：新世界ガチャガチャ市場ラインナップが毎月入れ替わるレゲーとガチャ専門店。店員は基本的に常駐なしの模様。,,
楽市楽座 イオンモール大阪ドーム店,大阪市西区千代崎3-13-1イオンモール大阪ドームシティ 4F,阪神なんば線 ドーム前駅/地下鉄長堀鶴見緑地線 ドーム前千代崎駅大阪市営バス ドーム前千代崎停留所より徒歩2分,,,
モーリーファンタジー 大阪ドームシティ店,大阪市西区千代崎3-13-1イオンモール大阪ドームシティ内 イオン大阪ドームシティ店 3F,,,,
TVタウン,大阪市西成区萩之茶屋2-3-8,南海高野線 萩ノ茶屋駅より徒歩3分,商店街の中,,
ワンダーランドプレゴ 鶴橋店,大阪市東成区東小橋3-15-4,JR大阪環状線/近鉄各線/地下鉄千日前線 鶴橋駅より徒歩3分,,,
ラウンドワン 東淀川店,大阪市東淀川区菅原7-14-29,阪急京都線 上新庄駅/JR京都線 吹田駅/阪急千里線 吹田駅より無料シャトルバス運行大阪市営バス 豊新二丁目停留所より徒歩1分,,,
レインボーランド 上新庄店,大阪市東淀川区上新庄1-2-36イズミヤ上新庄店 3F,,,,
ポケット 平野駅前店,大阪市平野区平野北1-8-22イオンタウン平野 2F,JR大和路線 平野駅より徒歩3分,,,
モーリーファンタジー 喜連瓜破駅前店,大阪市平野区瓜破2-1-13イオン喜連瓜破ショッピングセンター内イオン喜連瓜破駅前店 4F,地下鉄谷町線 喜連瓜破駅より徒歩2分,旧:ファンタジーアイランド 喜連瓜破駅前店,,
モーリーファンタジー 長吉店,大阪市平野区長吉長原西1-1-10イオン長吉店 4F,地下鉄谷町線 出戸駅直結/大阪市営バス 出戸バスターミナル停留所より徒歩2分,旧:らんらんらんど 長吉店,,
モーリーファンタジー 野田阪神店,大阪市福島区海老江1-1-23ウイステ内 イオン野田阪神店 4F,阪神本線 野田駅/地下鉄千日前線 野田阪神駅より徒歩3分JR東西線 海老江駅より徒歩5分,旧:ファンタジーアイランド 野田阪神店,,
MECHA 天保山,大阪市港区海岸通り1-1-10天保山マーケットプレース 1F～2F,大阪市営バス 天保山(海遊館)停留所より徒歩1分地下鉄中央線 大阪港駅より徒歩7分,旧:セガワールド 天保山,,
GAME SPOT PALO 京橋店,大阪市都島区片町2-3-51イオン京橋店 2～3F,JR各線/京阪各線/長堀鶴見緑地線京橋駅より徒歩5分,旧:GAME STATION palo 京橋店,,
ゲームポイント シャトーEX,大阪市都島区東野田町3-9-3グランシャトービル 1F～2F,,,,
モーリーファンタジー 京橋店,大阪市都島区片町2-3-51イオン京橋店 4F,旧:らんらんらんど 京橋店,,,
HEARTFUL SQUARE NICOPA ベルファ都島店,大阪市都島区友渕町2-13-34ベルファ都島ショッピングセンター 3F,大阪市営バス 高倉町三丁目停留所より徒歩2分,,,
ハイテクランドセガ 西中島,大阪市淀川区西中島3-16深井センタービル 1F～2F,阪急京都線 南方駅/地下鉄御堂筋線 西中島南方駅より徒歩3分,,,
MECHA 新金岡店,堺市北区新金岡町5-1-6ドン･キホーテ新金岡店 2F,地下鉄御堂筋線 新金岡駅より徒歩5分,株式会社シン運営旧:DEJA.VU 新金岡店,,
モーリーファンタジー 堺北花田店,堺市北区東浅香山町4-1-12イオンモール堺北花田内 イオン堺北花田店 2F,地下鉄御堂筋線 北花田駅より徒歩3分,,,
モーリーファンタジー 新金岡店,堺市北区新金岡町4-1-11イオン新金岡店 3F,地下鉄御堂筋線 新金岡駅より徒歩5分,,,
アットチャレンジャー,堺市中瓦町2-3-12堺銀座商店街内 パーターさかもと第2ビル,南海高野線 堺東駅より徒歩2分,旧:GAME TiLT 堺東,,
ゲームパニック 堺,堺市堺区築港八幡町1-1堺浜シーサイドステージ内 堺浜えんため館 1F,南海高野線 堺東駅/南海本線 堺駅地下鉄四つ橋線/ニュートラム 住之江公園駅より無料シャトルバス運行南海バス 堺浜シーサイドステージ停留所より徒歩3分,株式会社NEWS運営元:株式会社アトラス運営,,
ゲームプラザ パール,堺市堺区北瓦町1-5-25堺銀座西商店街内,,,,
ソユーゲームフィールド堺鉄砲町店,堺市堺区鉄砲町1イオンモール堺鉄砲町3F,"南海本線 七道駅直結堺東駅・住之江公園駅の各駅より南海バスで10～20分駐車場約2,600台",電子マネー利用可能(機種による),,
モーリーファンタジー 堺鉄砲町店,堺市堺区鉄砲町1イオンモール堺鉄砲町内 イオンスタイル堺鉄砲町 3F,,,,
ラウンドワンスタジアム 堺駅前店,堺市堺区戎島町4-44-3,JR阪和線 堺市駅/南海高野線 堺東駅より無料シャトルバス運行南海本線 堺駅より徒歩3分,,,
レインボーランド 泉北店,堺市中区小阪270アンディ泉北内 イズミヤ泉北店 2F,南海バス 小阪停留所より徒歩2分,,,
KID'S CIRCUS ベスピア堺インター店,堺市西区太平寺711べスピア堺インター 2F,南海バス 平井大橋停留所より徒歩5分,,,
ナムコランド 鳳店,堺市西区鳳南町3-199-12アリオ鳳内 アリオモール 3F,JR阪和線 富木駅より徒歩15分JR阪和線 鳳駅より徒歩18分南海バス 富木/上北停留所より徒歩5分,,,
ハローズガーデン 鳳店,堺市西区鳳南町3-199-12アリオ鳳内 イトーヨーカドー鳳店 3F,旧:ピカキッズ 鳳店,,,
ハローズガーデン 津久野店,堺市西区下田町20-1イトーヨーカドー津久野店 2F,JR阪和線 津久野駅より徒歩6分南海バス 下田停留所より徒歩8分,旧:ピカキッズ 津久野店,,
モーリーファンタジー おおとり店,堺市西区鳳東町7-733おおとりウイングス 2F,JR阪和線 鳳駅より徒歩7分南海バス 鳳駅前停留所より徒歩2分,旧:らんらんらんど おおとり店,,
ゲームセンターGAME21アミューズメント21,堺市南区岩室108-1,南海バス 岩室停留所より徒歩2分,有限会社ジャパンアミューズクリエーション運営,,
ダイエー栂店 ゲームコーナー,堺市南区原山台2-2-2ダイエー栂店 3F,泉北高速線 栂･美木多駅より徒歩3分,,,
HEARFUL SQUARE NICOPA 原山台店,堺市南区原山台5-9-8クロスモール泉北A館 1F,泉北高速線 栂･美木多駅より無料シャトルバス運行,旧:AN.KIN.TAN 原山台店,,
ぷれいらんど373 泉ヶ丘店,堺市南区三原台1-1-3ジョイパーク泉ヶ丘 1F,泉北高速線 泉ヶ丘駅より8分,,,
ラウンドワン 泉北店,堺市南区原山台1-14-2,泉北高速線 泉ヶ丘駅･光明池駅より無料シャトルバス運行南海バス 原山台口停留所より徒歩7分南海バス 豊田南停留所より徒歩8分,,,
大美野スポーツドームOHMINO SportsDome,堺市東区大美野167-7,南海バス 西口園停留所より徒歩7分南海バス 下草尾停留所より徒歩10分南海高野線 萩原天神駅より徒歩23分,駐車場(無料):36台･定休日:火曜日株式会社遊休スペースマネージメント運営,,
セガワールド 松原,堺市東区八下町3-10,南海バス 野遠停留所より徒歩7分,,,
ラウンドワンスタジアム 堺中央環状店,堺市東区石原町2-241,南海高野線･泉北高速線･地下鉄御堂筋線 中百舌鳥駅近鉄南大阪線 河内松原駅より無料シャトルバス運行,,,
らんらんらんど 池田駅前店,池田市満寿美町2-2ダイエー池田駅前店 4F,阪急宝塚線 池田駅より徒歩1分,,,
アミューズメントスペース メリーランド泉大津,泉大津市旭町20-1アルザ泉大津第2棟商業ビル 4F,南海本線 泉大津駅より徒歩3分,旧:ドリームタウン 泉大津店(オペレーター変更),,
フタバボウル 泉大津店,泉大津市松之浜町1-2-53,南海本線 松ノ浜駅より徒歩5分,,,
レインボーランド 和泉府中店,泉大津市東豊中町1-5-5イズミヤ和泉府中店 4F,JR阪和線 和泉府中駅より徒歩12分,,,
宝島 イオンモール日根野店,泉佐野市日根野2496-1イオンモール日根野 2F,JR阪和線 日根野駅より徒歩7分,,,
namco りんくうシークル店,泉佐野市りんくう往来南3りんくうプレジャータウンシークル 1F,JR関西空港線/南海空港線 りんくうタウン駅より徒歩10分,旧:ゲームBALLY りんくう,,
ハローズガーデン 泉佐野店,泉佐野市下瓦屋2-2-77いこらも～る泉佐野 3F,南海本線 井原里駅より徒歩7分,,,
レインボーランド 泉佐野店,泉佐野市南中安松774イズミヤ泉佐野店 2F,南海本線 羽倉崎駅より徒歩22分JR阪和線 長滝駅より徒歩30分,,,
ゲーム ザ★ゴリラ,和泉市伏屋町4-10-51光明池スポーツガーデン敷地内別棟,泉北高速線 光明池駅より徒歩20分南海バス 変電所前停留所より徒歩5分,,,
セガワールド 和泉,和泉市肥子町2-4-41,JR阪和線 和泉府中駅より徒歩18分,,,
キッズプラザきゃらんど 和泉店,和泉市あゆみ野4-4-7ららぽーと和泉 2F,南海バス ららぽーと和泉前停留所より徒歩2分,株式会社プレジャーキャスト運営,,
ビリヤードナイン,和泉市室堂町277,泉北高速線 光明池駅よりバス運行,,,
モーリーファンタジー 和泉府中店,和泉市肥子町2-2-1イオン和泉府中店 4F,JR阪和線 和泉府中駅より徒歩8分,旧:ダイナレックス 和泉府中店,,
ラウンドワン ららぽーと和泉店,和泉市あゆみ野4-4-7ららぽーと和泉 4F,南海バス ららぽーと和泉前停留所より徒歩2分,,,
レインボーランド 和泉中央店,和泉市いぶき野5-1-11エコールいずみ内 イズミヤ和泉中央店 3F,泉北高速線 和泉中央駅より徒歩3分,,,
わくわくアミーゴ ダイエー光明池店,和泉市室堂町841-1ダイエー光明池店 3F,泉北高速線 光明池駅より徒歩5分,旧:らんらんらんど 光明池店,,
お宝家 茨木店,茨木市春日5-5-34,JR京都線 茨木駅より徒歩25分,,,
GAME DINO 茨木店,茨木市永代町5番ソシオビル B1F 110号,阪急京都線 茨木市駅より徒歩2分,,,
ディーノアネックス,茨木市永代町5番ソシオビル B1F,2013年3月 開店GAME DINO 茨木店とは別の営業所,,,
モーリーファンタジー 茨木店,茨木市松ヶ本町8-30-3イオンモール茨木内 イオンスタイル茨木 4F,JR京都線 茨木駅より徒歩7分,旧:ダイナレックス 茨木店,,
モーリーファンタジー･f 茨木店,茨木市松ヶ本町8-30-3イオンモール茨木 3F,,,,
ラウンドワン 茨木店,茨木市南清水町3-5,JR京都線 茨木駅/阪急京都線 茨木市駅より無料シャトルバス運行大阪モノレール線 豊川駅より徒歩15分,,,
モーリーファンタジー 金剛店,大阪狭山市半田1-35-1イオン金剛店 3F,南海高野線 金剛駅より徒歩8分,旧:らんらんらんど 金剛店,,
モーリーファンタジー 貝塚店,貝塚市地蔵堂74-2イオン貝塚店 2F,JR阪和線 和泉橋本駅より徒歩10分,,,
ゲームコーナー遊ING 交野店,交野市私部西1-33-20ジャンボスクエア交野店 B1F,京阪交野線 交野市駅より徒歩3分,,,
モーリーファンタジー 古川橋駅前店,門真市末広町41-2イオン古川橋駅前店 3F,京阪本線 古川橋駅より徒歩2分,旧:らんらんらんど 古川橋駅前店,,
わくわくアミーゴ ノバティ河内長野店,河内長野市本町24-1ノバティながの北館 4F,南海高野線/近鉄長野線 河内長野駅直結,旧:ノバティながの ナムコランド店,,
レインボーランド 河内長野店,河内長野市喜多町663イズミヤ 河内長野店 3F,南海高野線/近鉄長野線 河内長野駅より徒歩8分,株式会社ユーテック運営,,
アミュージアム 岸和田店,岸和田市下松町278-1,JR阪和線 下松駅より徒歩12分,駐車場有,,
Brick,岸和田市土生町2-32-7トークタウン専門店街 2F,JR阪和線 東岸和田駅より徒歩8分,,,
ぷれいらんど373 岸和田店,岸和田市春木若松町21-1ラ･パーク岸和田内 キスパショッピングセンター専門店街 2F,南海本線 春木駅より徒歩5分,,,
星狩物語 岸和田店,岸和田市作才町1丁目3-2,南海本線 岸和田駅より徒歩15分JR阪和線 東岸和田駅より徒歩20分南海ウイングバス南部 岸和田警察署前停留所より徒歩2分,,,
モーリーファンタジー 東岸和田店,岸和田市土生町2-32-7イオン東岸和田店 2F,JR阪和線 東岸和田駅より徒歩8分,旧:ファンタジーアイランド 東岸和田店,,
ラウンドワン 岸和田店,岸和田市八阪町2-11-1,JR阪和線 東岸和田駅･南海本線 岸和田駅より無料シャトルバス運行,,,
レインボーランド 西岸和田店,岸和田市港緑町2-1岸和田カンカンベイサイドモールEAST館内 イズミヤ西岸和田店 3F,南海本線 岸和田駅より徒歩15分,,,
なわてボウル ゲームコーナー,四條畷市美田町1-39なわてボウル内,京阪バス 国道中野停留所より徒歩1分JR学研都市線(片町線) 四条畷駅･忍ヶ丘駅より徒歩25分,西澤興産株式会社運営,,
楽市楽座 イオンモール四條畷店,四條畷市砂4-3-2イオンモール四條畷 3F,JR学研都市線 忍ヶ丘・四条畷駅京阪本線 寝屋川市駅よりバス運行,電子マネー利用可能(機種による),,
モーリーファンタジー 四條畷店,四條畷市砂4-3-2イオンモール四條畷内 イオンスタイル四條畷店 3F,,,,
ENTERTAINMENT FIELD ららぽーとEXPOCITY店,吹田市千里万博公園2-1ららぽーとEXPOCITY 3F,大阪モノレール線 万博記念公園駅より徒歩5分,電子マネー利用可能(機種による),,
GAME PLAZA GOLDLUSH,吹田市岸部北5-11-1びっくりドンキー千里店 1F,,株式会社サンパーク運営,,
チャレンジャー ガムガム,吹田市岸部南1-24-9,JR京都線 岸辺駅より南西へ徒歩5分,,,
フタバボウル 関大前店,吹田市千里山東1-7-18,阪急千里線 関大前駅より徒歩3分,,,
モーリーファンタジー 北千里店,吹田市古江台4-2-50イオン北千里店 5F,阪急千里線 北千里駅より徒歩4分,旧:ダイナレックス 北千里店,,
モーリーファンタジー 吹田店,吹田市朝日町2-101イオン吹田店 4F,JR京都線 吹田駅より徒歩3分,旧:らんらんらんど 吹田店,,
モーリーファンタジー 南千里店,吹田市千里山西6-56-1イオン南千里店 4F,阪急千里線 南千里駅より徒歩18分,旧:ファンタジーアイランド 南千里店,,
レインボーランド 千里丘店,吹田市山田南1-1イズミヤ千里丘店 2F,JR京都線 千里丘駅より徒歩28分,,,
STRiKESストライクス,泉南市馬場778泉南ショッピングセンター 3F,JR阪和線 和泉砂川駅より徒歩15分,辻野開発株式会社,,
SOYU ROCKET DRIVE 泉南店,泉南市りんくう南浜3-1イオンモールりんくう泉南 2F,南海ウイングバス南部 イオンモールりんくう泉南停留所すぐ南海本線 岡田浦駅/樽井駅より徒歩20分,,,
モーリーファンタジー りんくう泉南店,泉南市りんくう南浜3-12イオンモールりんくう泉南内 イオンりんくう泉南店 2F,,,,
タイトーFステーション 住道店,大東市赤井1-3-3ポップタウンオペラパーク住道 南館 3F,JR学研都市線 住道駅より徒歩7分,株式会社アスモ運営旧：あそびの広場 新住道店,,
レインボーランド 大東店,大東市住道2-1-103イズミヤ大東店 4F,JR学研都市線 住道駅より徒歩2分,,,
レインボーワールド 住道店,大東市赤井1-13-1ポップタウン住道 1番館 3F,JR学研都市線 住道駅より徒歩7分,2016/07上旬オープン予定旧:遊'sランド 住道店,,
アドアーズ 高槻店,高槻市大畑町27-6アドアーズ高槻ビル 1F,JR京都線 摂津富田駅より12分,,,
アミューズメントワン ドン･キホーテ高槻店,高槻市辻子3-6-3ドン･キホーテ高槻店,京阪バス 辻子停留所より徒歩2分,,,
モーリーファンタジー 摂津富田店,高槻市大畑町13-1ダイエー摂津富田店 2F,JR京都線 摂津富田駅より徒歩5分阪急京都線 富田駅より徒歩10分,旧:らんらんらんど 摂津富田店,,
モーリーファンタジー 高槻店,高槻市萩之庄3-47-2イオン高槻店 3F,阪急京都線 水無瀬駅・JR京都線 島本駅よりシャトルバス運行高槻市営バス 萩之庄南停留所/国道梶原停留所より3分,旧:モーリーファンタジー ジャスコ高槻店,,
