name,address,access,remarks,latitude,longitude
モーリーファンタジー与野店,さいたま市中央区本町西5-2-9 イオンモール与野3F（南側）,R17/北与野駅,キッズゲーム中心,,
ハローズガーデン西浦和店,さいたま市桜区田島5-18-15ダイエー西浦和店3F,西浦和駅,,,
アミューズメントクラブ浦和店,さいたま市浦和区仲町1-10-7,浦和駅,,,
プレイスポットビッグワン セカンド,さいたま市南区南浦和2－27－12 アビアントビル2F,南浦和駅,2012/12/15open,,
丸広南浦和店,さいたま市南区南本町1-7-4,南浦和駅,,,
ベネクス 浦和店,さいたま市南区辻7-2-8,R17,,,
新宝島浦和美園店,さいたま市緑区大字大門3710イオンモール浦和美園2F,浦和美園駅,旧：マリオファクトリー浦和美園,,
ぷれいらんど373浦和店,さいたま市緑区原山4丁目3-3 サンシティ長崎屋浦和店,R463,,,
ウェアハウス岩槻,さいたま市岩槻区加倉3-3-63,R16/R122/岩槻駅,,,
あひるのたまご岩槻,さいたま市岩槻区本丸3-20-53マミーマート岩槻店内,,,,
