ラウンドワンスタジアム盛岡店,盛岡市盛岡駅西通2-1-35,,盛岡駅の裏,39.6964532,141.1403269
サンシャイン,盛岡市大通2-7-21ソレントビル 1F-2F,,閉店時間に注意,39.7032553,141.1455762
みらい夢津志田店,盛岡市津志田南３丁目１５－４５,,旧「DEAD BALL」、経営母体の倒産及び名義変更により改名,39.6576967,141.14785
T/S盛岡南店,盛岡市津志田町2-1-77,R4沿い。公共交通なら盛岡からバス「津志田北」下車,旧：S/T盛岡南,39.6667266,141.1571125
T/S盛岡マッハランド店,盛岡市上堂1-2-38,IGR青山駅が最寄ですがバスのほうが楽?,旧：S/T マッハ,39.7237445,141.1268941
パロ盛岡店,盛岡市上堂4-13-14 ステーションパーク盛岡内,,,39.7293106,141.1222026
ソユーゲームフィールド盛岡南店,盛岡市本宮七丁目1番1号　イオンモール盛岡南1F,,イオンモール盛岡と間違えないように!!,39.68333490000001,141.1279861
プラサカプコン盛岡店,盛岡市前潟4-7-1　イオンモール盛岡2F,,イオンモール盛岡南と間違えないように!!,39.711884,141.0989833
ゲームヴィクト盛岡,盛岡市大通2-6-11　日興産業ビル地下1階,,旧：ハイテクセガ盛岡25時まで営業,39.70368,141.14521
テクノワールド,奥州市江刺区愛宕梁川１２７−１,,同市水沢区佐倉河字後通41-1より移転,39.1792419,141.1621682
セガワールド水沢,奥州市水沢区佐倉河字鎧田4-1,,,39.1527085,141.1493483
アミューズメント Nexus(ネクサス),奥州市水沢区佐倉河道下26-1　アミューズメントボックスLIVE １F,4号線沿い,旧：ジャンボボウル,39.1573501,141.1461136
サンキング,奥州市水沢区字横町2番1号 メイプル 4F,,,39.140758,141.141155
G3ポロスイオンタウン北上店,北上市里分4-20-1,,旧：～ロックタウン～。母体店舗名の変更に伴い、名前が変わっています,39.2913951,141.1351499
グレア,北上市藤沢20-35,,,39.3105898,141.1113181
アミューズメントゾーン北上店,北上市本通り2-2-1 さくら野百貨店北上店4F,,,39.2884429,141.1158379
チャットタウン,北上市北鬼柳19-68 江釣子ショッピングセンターパル2F,,,39.2931224,141.0938838
ソユーファミリーゲームフィールド花巻店,花巻市高木16-68-6,,,39.3813634,141.146943
ＢＩＮＧＯ一関店,一関市山目字中野92-1,,旧：セガワールド一関,38.9336179,141.1177069
Game's-11,滝沢市巣子123-1,R4沿い。盛岡からバス,,39.7689174,141.1301618
